"cemento","escoria","ceniza","agua","superplastificantes","granular_gruezo","granular_fino","edad","fuerza"
0.461187214611872,0.211463550361714,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.739010989010989,54.38
0.374429223744292,0.317195325542571,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.739010989010989,51.73
0.474885844748858,0,0,0.560702875399361,0,0.494186046511628,0.643753135975916,0.00549450549450549,9.87
0.200913242009132,0.528658875904285,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.739010989010989,50.66
0.374429223744292,0.317195325542571,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.491758241758242,48.7
0.547945205479452,0.105731775180857,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.739010989010989,55.06
0.0858447488584475,0.582637729549249,0,0.560702875399361,0,0.715116279069767,0.53411941796287,0.986263736263736,44.7
0.526255707762557,0.396494156928214,0,0.848242811501597,0,0.380813953488372,0,0.0164835164835165,30.28
0.200913242009132,0.528658875904285,0,0.848242811501597,0,0.380813953488372,0.190667335674862,0.0741758241758242,40.86
0.874429223744292,0,0,0.193290734824281,0,0.927325581395349,0.516808830908179,0.0741758241758242,71.99
0.621004566210046,0.526432943795214,0,0.385782747603834,0.313664596273292,0.363662790697674,0.408178625188159,0.00549450549450549,34.4
0.482420091324201,0.729549248747913,0,0.428913738019169,0.267080745341615,0.714825581395349,0.0446562970396386,0.00549450549450549,28.8
0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.00549450549450549,33.4
0.737442922374429,0.295770728992766,0,0.236421725239617,0.577639751552795,0.392441860465116,0.526091319618665,0.00549450549450549,36.3
0.623287671232877,0.260990539788536,0,0.0383386581469648,0.726708074534161,0.148546511627907,1,0.00549450549450549,29
0.851598173515982,0.330550918196995,0,0.473642172523962,0.27639751552795,0.148546511627907,0.470396387355745,0.00549450549450549,37.8
0.837899543378995,0.326099053978854,0,0.12779552715655,1,0.148546511627907,0.618414450577019,0.00549450549450549,40.2
0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.00549450549450549,33.4
0.654337899543379,0.270172509738453,0,0.288338658146965,0.375776397515528,0.148546511627907,0.83216256899147,0.00549450549450549,28.1
0.98013698630137,0,0,0.159744408945687,0.875776397515528,0.148546511627907,0.751881585549423,0.00549450549450549,41.3
0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.00549450549450549,33.4
0.494977168949772,0.591263216471898,0,0.270766773162939,0.444099378881988,0.148546511627907,0.718514801806322,0.00549450549450549,25.2
0.684474885844749,0.263494713411241,0,0.204472843450479,0.354037267080745,0.423837209302325,0.647516307074762,0.00549450549450549,41.1
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.00549450549450549,35.3
0.506164383561644,0.786867000556483,0,0.495207667731629,0.319875776397516,0.411918604651163,0.165328650275966,0.00549450549450549,28.3
0.633561643835616,0.420701168614357,0,0.256389776357828,0.493788819875776,0.968895348837209,0.0275965880582037,0.00549450549450549,28.6
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.00549450549450549,35.3
0.420776255707763,0.558987200890373,0,0.182907348242811,0.347826086956522,0.591860465116279,0.526091319618665,0.00549450549450549,24.4
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.00549450549450549,35.3
0.769406392694064,0.492487479131887,0,0.512779552715655,0.34472049689441,0.243895348837209,0.285750125439037,0.00549450549450549,39.3
0.657305936073059,0.525876460767947,0,0.192492012779553,0.683229813664596,0.417732558139535,0.405920722528851,0.00549450549450549,40.6
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.00549450549450549,35.3
0.538584474885845,0.525876460767947,0,0.424121405750799,0.295031055900621,0.417732558139535,0.405920722528851,0.00549450549450549,24.1
0.621004566210046,0.526432943795214,0,0.385782747603834,0.313664596273292,0.363662790697674,0.408178625188159,0.0164835164835165,46.2
0.482420091324201,0.729549248747913,0,0.428913738019169,0.267080745341615,0.714825581395349,0.0446562970396386,0.0164835164835165,42.8
0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.0164835164835165,49.2
0.737442922374429,0.295770728992766,0,0.236421725239617,0.577639751552795,0.392441860465116,0.526091319618665,0.0164835164835165,46.8
0.623287671232877,0.260990539788536,0,0.0383386581469648,0.726708074534161,0.148546511627907,1,0.0164835164835165,45.7
0.851598173515982,0.330550918196995,0,0.473642172523962,0.27639751552795,0.148546511627907,0.470396387355745,0.0164835164835165,55.6
0.837899543378995,0.326099053978854,0,0.12779552715655,1,0.148546511627907,0.618414450577019,0.0164835164835165,54.9
0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.0164835164835165,49.2
0.654337899543379,0.270172509738453,0,0.288338658146965,0.375776397515528,0.148546511627907,0.83216256899147,0.0164835164835165,34.9
0.98013698630137,0,0,0.159744408945687,0.875776397515528,0.148546511627907,0.751881585549423,0.0164835164835165,46.9
0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.0164835164835165,49.2
0.494977168949772,0.591263216471898,0,0.270766773162939,0.444099378881988,0.148546511627907,0.718514801806322,0.0164835164835165,33.4
0.684474885844749,0.263494713411241,0,0.204472843450479,0.354037267080745,0.423837209302325,0.647516307074762,0.0164835164835165,54.1
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.0164835164835165,55.9
0.506164383561644,0.786867000556483,0,0.495207667731629,0.319875776397516,0.411918604651163,0.165328650275966,0.0164835164835165,49.8
0.633561643835616,0.420701168614357,0,0.256389776357828,0.493788819875776,0.968895348837209,0.0275965880582037,0.0164835164835165,47.1
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.0164835164835165,55.9
0.420776255707763,0.558987200890373,0,0.182907348242811,0.347826086956522,0.591860465116279,0.526091319618665,0.0164835164835165,38
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.0164835164835165,55.9
0.769406392694064,0.492487479131887,0,0.512779552715655,0.34472049689441,0.243895348837209,0.285750125439037,0.0164835164835165,56.1
0.657305936073059,0.525876460767947,0,0.192492012779553,0.683229813664596,0.417732558139535,0.405920722528851,0.0164835164835165,59.09
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.0164835164835165,22.9
0.538584474885845,0.525876460767947,0,0.424121405750799,0.295031055900621,0.417732558139535,0.405920722528851,0.0164835164835165,35.1
0.621004566210046,0.526432943795214,0,0.385782747603834,0.313664596273292,0.363662790697674,0.408178625188159,0.0741758241758242,61.09
0.482420091324201,0.729549248747913,0,0.428913738019169,0.267080745341615,0.714825581395349,0.0446562970396386,0.0741758241758242,59.8
0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.0741758241758242,60.29
0.737442922374429,0.295770728992766,0,0.236421725239617,0.577639751552795,0.392441860465116,0.526091319618665,0.0741758241758242,61.8
0.623287671232877,0.260990539788536,0,0.0383386581469648,0.726708074534161,0.148546511627907,1,0.0741758241758242,56.7
0.851598173515982,0.330550918196995,0,0.473642172523962,0.27639751552795,0.148546511627907,0.470396387355745,0.0741758241758242,68.3
0.837899543378995,0.326099053978854,0,0.12779552715655,1,0.148546511627907,0.618414450577019,0.0741758241758242,66.9
0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.0741758241758242,60.29
0.654337899543379,0.270172509738453,0,0.288338658146965,0.375776397515528,0.148546511627907,0.83216256899147,0.0741758241758242,50.7
0.98013698630137,0,0,0.159744408945687,0.875776397515528,0.148546511627907,0.751881585549423,0.0741758241758242,56.4
0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.0741758241758242,60.29
0.494977168949772,0.591263216471898,0,0.270766773162939,0.444099378881988,0.148546511627907,0.718514801806322,0.0741758241758242,55.5
0.684474885844749,0.263494713411241,0,0.204472843450479,0.354037267080745,0.423837209302325,0.647516307074762,0.0741758241758242,68.5
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.0741758241758242,71.3
0.506164383561644,0.786867000556483,0,0.495207667731629,0.319875776397516,0.411918604651163,0.165328650275966,0.0741758241758242,74.7
0.633561643835616,0.420701168614357,0,0.256389776357828,0.493788819875776,0.968895348837209,0.0275965880582037,0.0741758241758242,52.2
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.0741758241758242,71.3
0.420776255707763,0.558987200890373,0,0.182907348242811,0.347826086956522,0.591860465116279,0.526091319618665,0.0741758241758242,67.7
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.0741758241758242,71.3
0.769406392694064,0.492487479131887,0,0.512779552715655,0.34472049689441,0.243895348837209,0.285750125439037,0.0741758241758242,66
0.657305936073059,0.525876460767947,0,0.192492012779553,0.683229813664596,0.417732558139535,0.405920722528851,0.0741758241758242,74.5
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.0741758241758242,71.3
0.538584474885845,0.525876460767947,0,0.424121405750799,0.295031055900621,0.417732558139535,0.405920722528851,0.0741758241758242,49.9
0.621004566210046,0.526432943795214,0,0.385782747603834,0.313664596273292,0.363662790697674,0.408178625188159,0.151098901098901,63.4
0.482420091324201,0.729549248747913,0,0.428913738019169,0.267080745341615,0.714825581395349,0.0446562970396386,0.151098901098901,64.9
0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.151098901098901,64.3
0.737442922374429,0.295770728992766,0,0.236421725239617,0.577639751552795,0.392441860465116,0.526091319618665,0.151098901098901,64.9
0.623287671232877,0.260990539788536,0,0.0383386581469648,0.726708074534161,0.148546511627907,1,0.151098901098901,60.2
0.851598173515982,0.330550918196995,0,0.473642172523962,0.27639751552795,0.148546511627907,0.470396387355745,0.151098901098901,72.3
0.837899543378995,0.326099053978854,0,0.12779552715655,1,0.148546511627907,0.618414450577019,0.151098901098901,69.3
0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.151098901098901,64.3
0.654337899543379,0.270172509738453,0,0.288338658146965,0.375776397515528,0.148546511627907,0.83216256899147,0.151098901098901,55.2
0.98013698630137,0,0,0.159744408945687,0.875776397515528,0.148546511627907,0.751881585549423,0.151098901098901,58.8
0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.151098901098901,64.3
0.494977168949772,0.591263216471898,0,0.270766773162939,0.444099378881988,0.148546511627907,0.718514801806322,0.151098901098901,66.1
0.684474885844749,0.263494713411241,0,0.204472843450479,0.354037267080745,0.423837209302325,0.647516307074762,0.151098901098901,73.7
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.151098901098901,77.3
0.506164383561644,0.786867000556483,0,0.495207667731629,0.319875776397516,0.411918604651163,0.165328650275966,0.151098901098901,80.2
0.633561643835616,0.420701168614357,0,0.256389776357828,0.493788819875776,0.968895348837209,0.0275965880582037,0.151098901098901,54.9
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.151098901098901,77.3
0.420776255707763,0.558987200890373,0,0.182907348242811,0.347826086956522,0.591860465116279,0.526091319618665,0.151098901098901,72.99
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.151098901098901,77.3
0.769406392694064,0.492487479131887,0,0.512779552715655,0.34472049689441,0.243895348837209,0.285750125439037,0.151098901098901,71.7
0.657305936073059,0.525876460767947,0,0.192492012779553,0.683229813664596,0.417732558139535,0.405920722528851,0.151098901098901,79.4
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.151098901098901,77.3
0.538584474885845,0.525876460767947,0,0.424121405750799,0.295031055900621,0.417732558139535,0.405920722528851,0.151098901098901,59.89
0.621004566210046,0.526432943795214,0,0.385782747603834,0.313664596273292,0.363662790697674,0.408178625188159,0.247252747252747,64.9
0.482420091324201,0.729549248747913,0,0.428913738019169,0.267080745341615,0.714825581395349,0.0446562970396386,0.247252747252747,66.6
0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.247252747252747,65.2
0.737442922374429,0.295770728992766,0,0.236421725239617,0.577639751552795,0.392441860465116,0.526091319618665,0.247252747252747,66.7
0.623287671232877,0.260990539788536,0,0.0383386581469648,0.726708074534161,0.148546511627907,1,0.247252747252747,62.5
0.851598173515982,0.330550918196995,0,0.473642172523962,0.27639751552795,0.148546511627907,0.470396387355745,0.247252747252747,74.19
0.837899543378995,0.326099053978854,0,0.12779552715655,1,0.148546511627907,0.618414450577019,0.247252747252747,70.7
0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.247252747252747,65.2
0.654337899543379,0.270172509738453,0,0.288338658146965,0.375776397515528,0.148546511627907,0.83216256899147,0.247252747252747,57.6
0.98013698630137,0,0,0.159744408945687,0.875776397515528,0.148546511627907,0.751881585549423,0.247252747252747,59.2
0.737442922374429,0.295770728992766,0,0.253194888178914,0.512422360248447,0.148546511627907,0.735323632714501,0.247252747252747,65.2
0.494977168949772,0.591263216471898,0,0.270766773162939,0.444099378881988,0.148546511627907,0.718514801806322,0.247252747252747,68.1
0.684474885844749,0.263494713411241,0,0.204472843450479,0.354037267080745,0.423837209302325,0.647516307074762,0.247252747252747,75.5
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.247252747252747,79.3
0.633561643835616,0.420701168614357,0,0.256389776357828,0.493788819875776,0.968895348837209,0.0275965880582037,0.247252747252747,56.5
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.247252747252747,79.3
0.420776255707763,0.558987200890373,0,0.182907348242811,0.347826086956522,0.591860465116279,0.526091319618665,0.247252747252747,76.8
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.247252747252747,79.3
0.769406392694064,0.492487479131887,0,0.512779552715655,0.34472049689441,0.243895348837209,0.285750125439037,0.247252747252747,73.3
0.657305936073059,0.525876460767947,0,0.192492012779553,0.683229813664596,0.417732558139535,0.405920722528851,0.247252747252747,82.6
0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.247252747252747,79.3
0.538584474885845,0.525876460767947,0,0.424121405750799,0.295031055900621,0.417732558139535,0.405920722528851,0.247252747252747,67.8
0.274885844748858,0,96.7,0.539137380191693,0.139751552795031,0.482848837209302,0.693176116407426,0.00549450549450549,11.58
0.274885844748858,0,96.7,0.539137380191693,0.139751552795031,0.482848837209302,0.693176116407426,0.0357142857142857,24.45
0.274885844748858,0,96.7,0.539137380191693,0.139751552795031,0.482848837209302,0.693176116407426,0.0741758241758242,24.89
0.274885844748858,0,96.7,0.539137380191693,0.139751552795031,0.482848837209302,0.693176116407426,0.151098901098901,29.45
0.274885844748858,0,96.7,0.539137380191693,0.139751552795031,0.482848837209302,0.693176116407426,0.271978021978022,40.71
0.300913242009132,0,94.6,0.607827476038339,0.142857142857143,0.424418604651163,0.647767185148018,0.00549450549450549,10.38
0.300913242009132,0,94.6,0.607827476038339,0.142857142857143,0.424418604651163,0.647767185148018,0.0357142857142857,22.14
0.300913242009132,0,94.6,0.607827476038339,0.142857142857143,0.424418604651163,0.647767185148018,0.0741758241758242,22.84
0.300913242009132,0,94.6,0.607827476038339,0.142857142857143,0.424418604651163,0.647767185148018,0.151098901098901,27.66
0.300913242009132,0,94.6,0.607827476038339,0.142857142857143,0.424418604651163,0.647767185148018,0.271978021978022,34.56
0.211643835616438,0,100.5,0.349840255591054,0.232919254658385,0.597093023255814,0.782488710486703,0.00549450549450549,12.45
0.211643835616438,0,100.5,0.349840255591054,0.232919254658385,0.597093023255814,0.782488710486703,0.0357142857142857,24.99
0.211643835616438,0,100.5,0.349840255591054,0.232919254658385,0.597093023255814,0.782488710486703,0.0741758241758242,25.72
0.211643835616438,0,100.5,0.349840255591054,0.232919254658385,0.597093023255814,0.782488710486703,0.151098901098901,33.96
0.211643835616438,0,100.5,0.349840255591054,0.232919254658385,0.597093023255814,0.782488710486703,0.271978021978022,37.34
0.202511415525114,0,125.4,0.321884984025559,0.24223602484472,0.840116279069767,0.526843953838435,0.00549450549450549,15.04
0.202511415525114,0,125.4,0.321884984025559,0.24223602484472,0.840116279069767,0.526843953838435,0.0357142857142857,21.06
0.202511415525114,0,125.4,0.321884984025559,0.24223602484472,0.840116279069767,0.526843953838435,0.0741758241758242,26.4
0.202511415525114,0,125.4,0.321884984025559,0.24223602484472,0.840116279069767,0.526843953838435,0.151098901098901,35.34
0.202511415525114,0,125.4,0.321884984025559,0.24223602484472,0.840116279069767,0.526843953838435,0.271978021978022,40.57
0.251369863013699,0,121.6,0.467252396166134,0.177018633540373,0.745930232558139,0.464877069744104,0.00549450549450549,12.47
0.251369863013699,0,121.6,0.467252396166134,0.177018633540373,0.745930232558139,0.464877069744104,0.0357142857142857,20.92
0.251369863013699,0,121.6,0.467252396166134,0.177018633540373,0.745930232558139,0.464877069744104,0.0741758241758242,24.9
0.251369863013699,0,121.6,0.467252396166134,0.177018633540373,0.745930232558139,0.464877069744104,0.151098901098901,34.2
0.251369863013699,0,121.6,0.467252396166134,0.177018633540373,0.745930232558139,0.464877069744104,0.271978021978022,39.61
0.292237442922374,0,118.3,0.588658146964856,0.142857142857143,0.663953488372093,0.41294530858003,0.00549450549450549,10.03
0.292237442922374,0,118.3,0.588658146964856,0.142857142857143,0.663953488372093,0.41294530858003,0.0357142857142857,20.08
0.292237442922374,0,118.3,0.588658146964856,0.142857142857143,0.663953488372093,0.41294530858003,0.0741758241758242,24.48
0.292237442922374,0,118.3,0.588658146964856,0.142857142857143,0.663953488372093,0.41294530858003,0.151098901098901,31.54
0.292237442922374,0,118.3,0.588658146964856,0.142857142857143,0.663953488372093,0.41294530858003,0.271978021978022,35.34
0.201598173515982,0,125.2,0.320287539936102,0.307453416149068,0.834593023255814,0.523331660812845,0.00549450549450549,9.45
0.201598173515982,0,125.2,0.320287539936102,0.307453416149068,0.834593023255814,0.523331660812845,0.0357142857142857,22.72
0.201598173515982,0,125.2,0.320287539936102,0.307453416149068,0.834593023255814,0.523331660812845,0.0741758241758242,28.47
0.201598173515982,0,125.2,0.320287539936102,0.307453416149068,0.834593023255814,0.523331660812845,0.151098901098901,38.56
0.201598173515982,0,125.2,0.320287539936102,0.307453416149068,0.834593023255814,0.523331660812845,0.271978021978022,40.39
0.14634703196347,0,163.3,0.436900958466454,0.139751552795031,0.748837209302325,0.466884094330156,0.00549450549450549,10.76
0.14634703196347,0,163.3,0.436900958466454,0.139751552795031,0.748837209302325,0.466884094330156,0.0357142857142857,25.48
0.14634703196347,0,163.3,0.436900958466454,0.139751552795031,0.748837209302325,0.466884094330156,0.0741758241758242,21.54
0.14634703196347,0,163.3,0.436900958466454,0.139751552795031,0.748837209302325,0.466884094330156,0.151098901098901,28.63
0.14634703196347,0,163.3,0.436900958466454,0.139751552795031,0.748837209302325,0.466884094330156,0.271978021978022,33.54
0.150684931506849,0.117139677239844,163.8,0,0.177018633540373,0.749127906976744,0.466884094330156,0.00549450549450549,7.75
0.150684931506849,0.117139677239844,163.8,0,0.177018633540373,0.749127906976744,0.466884094330156,0.0357142857142857,17.82
0.150684931506849,0.117139677239844,163.8,0,0.177018633540373,0.749127906976744,0.466884094330156,0.0741758241758242,24.24
0.150684931506849,0.117139677239844,163.8,0,0.177018633540373,0.749127906976744,0.466884094330156,0.151098901098901,32.85
0.150684931506849,0.117139677239844,163.8,0,0.177018633540373,0.749127906976744,0.466884094330156,0.271978021978022,39.23
0.255022831050228,0.272954924874791,24.5,0.478434504792332,0.214285714285714,0.769767441860465,0.480180632212745,0.00549450549450549,18
0.255022831050228,0.272954924874791,24.5,0.478434504792332,0.214285714285714,0.769767441860465,0.480180632212745,0.0357142857142857,30.39
0.255022831050228,0.272954924874791,24.5,0.478434504792332,0.214285714285714,0.769767441860465,0.480180632212745,0.0741758241758242,45.71
0.255022831050228,0.272954924874791,24.5,0.478434504792332,0.214285714285714,0.769767441860465,0.480180632212745,0.151098901098901,50.77
0.255022831050228,0.272954924874791,24.5,0.478434504792332,0.214285714285714,0.769767441860465,0.480180632212745,0.271978021978022,53.9
0.255251141552511,0.272954924874791,24.5,0.478434504792332,0.208074534161491,0.770348837209302,0.480431510286001,0.00549450549450549,13.18
0.255251141552511,0.272954924874791,24.5,0.478434504792332,0.208074534161491,0.770348837209302,0.480431510286001,0.0357142857142857,17.84
0.255251141552511,0.272954924874791,24.5,0.478434504792332,0.208074534161491,0.770348837209302,0.480431510286001,0.0741758241758242,40.23
0.255251141552511,0.272954924874791,24.5,0.478434504792332,0.208074534161491,0.770348837209302,0.480431510286001,0.151098901098901,47.13
